DateTime,Quality status,Resolution code,Net regulation volume,System imbalance,Alpha,Marginal incremental price,Marginal decremental price,Strategic reserve price,Positive imbalance price,Negative imbalance price
2023-06-21T01:45:00+02:00,Validated,PT15M,64.324,-52.632,0.0,125.65,60.68,,125.65,125.65
2023-06-21T02:00:00+02:00,Validated,PT15M,-96.234,77.567,0.0,125.65,72.45,,72.45,72.45
2023-06-21T02:15:00+02:00,Validated,PT15M,-33.644,47.466,0.0,125.65,71.26,,71.26,71.26
2023-06-21T02:30:00+02:00,Validated,PT15M,-14.86,5.235,0.0,125.65,71.62,,71.62,71.62
2023-06-21T02:45:00+02:00,Validated,PT15M,111.419,-91.927,0.0,120.65,70.0,,120.65,120.65
2023-06-21T03:00:00+02:00,Validated,PT15M,-201.09,169.025,1.46,120.65,65.03,,63.58,63.58
2023-06-21T03:15:00+02:00,Validated,PT15M,-104.156,91.84,0.0,120.65,59.08,,59.08,59.08
2023-06-21T03:30:00+02:00,Validated,PT15M,-94.879,104.436,0.0,122.92,47.65,,47.65,47.65
2023-06-21T03:45:00+02:00,Validated,PT15M,-57.366,40.908,0.0,125.65,55.32,,55.32,55.32
2023-06-21T04:00:00+02:00,Validated,PT15M,-94.518,101.327,0.0,125.65,73.06,,73.06,73.06
2023-06-21T04:15:00+02:00,Validated,PT15M,-92.225,80.754,0.0,125.65,73.31,,73.31,73.31
2023-06-21T04:30:00+02:00,Validated,PT15M,-2.286,-3.723,0.0,120.65,70.0,,120.65,120.65
2023-06-21T04:45:00+02:00,Validated,PT15M,-50.721,45.27,0.0,120.65,70.0,,70.0,70.0
2023-06-21T05:00:00+02:00,Validated,PT15M,63.878,-66.775,0.0,120.65,70.0,,120.65,120.65
2023-06-21T05:15:00+02:00,Validated,PT15M,6.458,-15.185,0.0,120.65,70.0,,120.65,120.65
2023-06-21T05:30:00+02:00,Validated,PT15M,2.475,-9.156,0.0,120.82,70.0,,120.82,120.82
2023-06-21T05:45:00+02:00,Validated,PT15M,90.587,-89.371,0.0,121.05,70.0,,121.05,121.05
2023-06-21T06:00:00+02:00,Validated,PT15M,-6.194,0.536,0.0,120.65,70.0,,70.0,70.0
2023-06-21T06:15:00+02:00,Validated,PT15M,-35.097,25.92,0.0,120.65,69.9,,69.9,69.9
2023-06-21T06:30:00+02:00,Validated,PT15M,43.254,-57.187,0.0,122.13,70.0,,122.13,122.13
2023-06-21T06:45:00+02:00,Validated,PT15M,149.942,-192.762,1.34,124.83,70.0,,126.17,126.17
2023-06-21T07:00:00+02:00,Validated,PT15M,90.525,-106.564,0.0,191.6,70.0,,191.6,191.6
2023-06-21T07:15:00+02:00,Validated,PT15M,-11.224,-1.247,0.0,120.93,70.0,,120.93,120.93
2023-06-21T07:30:00+02:00,Validated,PT15M,6.734,-12.507,0.0,139.99,75.0,,139.99,139.99
2023-06-21T07:45:00+02:00,Validated,PT15M,-32.494,12.623,0.0,139.99,75.0,,75.0,75.0
2023-06-21T08:00:00+02:00,Validated,PT15M,59.118,-56.987,0.0,145.41,75.0,,145.41,145.41
2023-06-21T08:15:00+02:00,Validated,PT15M,-150.435,153.652,0.99,144.52,73.43,,72.44,72.44
2023-06-21T08:30:00+02:00,Validated,PT15M,-181.207,223.127,3.51,144.52,68.61,,65.1,65.1
2023-06-21T08:45:00+02:00,Validated,PT15M,-154.915,115.007,0.0,144.52,41.8,,41.8,41.8
2023-06-21T09:00:00+02:00,Validated,PT15M,130.072,-217.222,2.5,135.86,70.0,,138.37,138.37
2023-06-21T09:15:00+02:00,Validated,PT15M,-49.229,50.258,0.0,122.13,70.0,,70.0,70.0
2023-06-21T09:30:00+02:00,Validated,PT15M,-74.656,87.348,0.0,120.65,50.0,,50.0,50.0
2023-06-21T09:45:00+02:00,Validated,PT15M,-211.757,210.979,1.94,120.65,50.0,,48.06,48.06
2023-06-21T10:00:00+02:00,Validated,PT15M,30.657,-39.311,0.0,118.65,72.0,,118.65,118.65
2023-06-21T10:15:00+02:00,Validated,PT15M,-103.409,100.842,0.0,120.74,70.0,,70.0,70.0
2023-06-21T10:30:00+02:00,Validated,PT15M,-162.595,166.918,1.53,100.0,77.45,,75.91,75.91
2023-06-21T10:45:00+02:00,Validated,PT15M,-227.455,242.464,4.49,120.74,70.0,,65.51,65.51
2023-06-21T11:00:00+02:00,Validated,PT15M,-59.312,60.736,0.0,120.74,64.75,,64.75,64.75
2023-06-21T11:15:00+02:00,Validated,PT15M,-203.362,211.699,1.59,120.74,64.75,,63.16,63.16
2023-06-21T11:30:00+02:00,Validated,PT15M,-317.905,353.387,14.14,120.74,64.38,,50.24,50.24
2023-06-21T11:45:00+02:00,Validated,PT15M,-288.369,264.232,16.36,120.15,-40.06,,-56.42,-56.42
2023-06-21T12:00:00+02:00,Validated,PT15M,-1.309,0.238,0.0,120.66,70.0,,70.0,70.0
2023-06-21T12:15:00+02:00,Validated,PT15M,-103.957,105.067,0.0,120.15,70.0,,70.0,70.0
2023-06-21T12:30:00+02:00,Validated,PT15M,-13.378,14.369,0.0,119.63,69.63,,69.63,69.63
2023-06-21T12:45:00+02:00,Validated,PT15M,-82.501,81.609,0.0,119.63,69.63,,69.63,69.63
2023-06-21T13:00:00+02:00,Validated,PT15M,210.949,-333.857,4.7,121.34,69.63,,126.04,126.04
2023-06-21T13:15:00+02:00,Validated,PT15M,272.413,-353.94,32.7,191.6,69.63,,224.3,224.3
2023-06-21T13:30:00+02:00,Validated,PT15M,308.038,-315.562,26.88,214.8,69.63,,241.68,241.68
2023-06-21T13:45:00+02:00,Validated,PT15M,161.541,-90.905,0.0,214.8,51.77,,214.8,214.8
2023-06-21T14:00:00+02:00,Validated,PT15M,-14.745,-198.528,1.81,120.33,25.41,,122.14,122.14
2023-06-21T14:15:00+02:00,Validated,PT15M,210.448,-180.443,3.31,214.8,74.42,,218.11,218.11
2023-06-21T14:30:00+02:00,Validated,PT15M,106.958,-107.568,0.0,214.8,74.63,,214.8,214.8
2023-06-21T14:45:00+02:00,Validated,PT15M,147.897,-144.983,0.0,214.8,74.56,,214.8,214.8
2023-06-21T15:00:00+02:00,Validated,PT15M,-161.077,143.535,0.0,119.59,70.91,,70.91,70.91
2023-06-21T15:15:00+02:00,Validated,PT15M,55.407,-58.57,0.0,119.59,72.8,,119.59,119.59
2023-06-21T15:30:00+02:00,Validated,PT15M,-38.73,41.325,0.0,119.59,72.96,,72.96,72.96
2023-06-21T15:45:00+02:00,Validated,PT15M,35.91,-27.465,0.0,119.59,69.59,,119.59,119.59
2023-06-21T16:00:00+02:00,Validated,PT15M,-75.444,76.228,0.0,119.59,69.59,,69.59,69.59
2023-06-21T16:15:00+02:00,Validated,PT15M,13.294,-5.905,0.0,114.77,69.59,,114.77,114.77
2023-06-21T16:30:00+02:00,Validated,PT15M,-63.437,67.968,0.0,114.59,67.76,,67.76,67.76
2023-06-21T16:45:00+02:00,Validated,PT15M,-61.012,41.109,0.0,114.59,69.44,,69.44,69.44
2023-06-21T17:00:00+02:00,Validated,PT15M,-211.828,210.657,1.36,119.59,53.43,,52.07,52.07
2023-06-21T17:15:00+02:00,Validated,PT15M,-179.359,160.003,3.35,119.59,69.59,,66.24,66.24
2023-06-21T17:30:00+02:00,Validated,PT15M,0.643,-45.227,0.0,120.97,69.59,,120.97,120.97
2023-06-21T17:45:00+02:00,Validated,PT15M,65.357,-74.012,0.0,123.09,69.59,,123.09,123.09
2023-06-21T18:00:00+02:00,Validated,PT15M,152.135,-169.447,1.27,138.13,70.0,,139.4,139.4
2023-06-21T18:15:00+02:00,Validated,PT15M,298.443,-304.164,6.24,227.82,70.0,,234.06,234.06
2023-06-21T18:30:00+02:00,Validated,PT15M,201.853,-221.564,9.85,214.8,70.0,,224.65,224.65
2023-06-21T18:45:00+02:00,Validated,PT15M,290.446,-317.441,10.85,214.8,70.0,,225.65,225.65
2023-06-21T19:00:00+02:00,Validated,PT15M,196.41,-171.069,7.5,214.8,70.0,,222.3,222.3
2023-06-21T19:15:00+02:00,Validated,PT15M,107.399,-115.294,0.0,214.8,70.0,,214.8,214.8
2023-06-21T19:30:00+02:00,Validated,PT15M,112.067,-142.806,0.0,214.8,73.21,,214.8,214.8
2023-06-21T19:45:00+02:00,Validated,PT15M,254.493,-300.09,5.64,204.5,75.0,,210.14,210.14
2023-06-21T20:00:00+02:00,Validated,PT15M,76.544,-60.591,0.0,214.8,75.0,,214.8,214.8
2023-06-21T20:15:00+02:00,Validated,PT15M,-19.41,10.165,0.0,165.0,70.0,,70.0,70.0
2023-06-21T20:30:00+02:00,Validated,PT15M,27.598,-59.087,0.0,189.01,75.0,,189.01,189.01
2023-06-21T20:45:00+02:00,Validated,PT15M,96.01,-117.032,0.0,189.06,75.0,,189.06,189.06
2023-06-21T21:00:00+02:00,Validated,PT15M,138.16,-160.765,1.66,174.72,75.0,,176.38,176.38
2023-06-21T21:15:00+02:00,Validated,PT15M,108.425,-115.446,0.0,204.5,70.0,,204.5,204.5
2023-06-21T21:30:00+02:00,Validated,PT15M,14.111,-18.25,0.0,174.4,75.0,,174.4,174.4
2023-06-21T21:45:00+02:00,Validated,PT15M,-34.231,48.131,0.0,174.4,72.74,,72.74,72.74
2023-06-21T22:00:00+02:00,Validated,PT15M,63.407,-119.255,0.0,167.01,71.94,,167.01,167.01
2023-06-21T22:15:00+02:00,Validated,PT15M,152.075,-165.283,1.74,155.5,70.0,,157.24,157.24
2023-06-21T22:30:00+02:00,Validated,PT15M,160.448,-170.776,2.39,214.8,70.0,,217.19,217.19
2023-06-21T22:45:00+02:00,Validated,PT15M,41.816,-40.961,0.0,214.8,70.0,,214.8,214.8
2023-06-21T23:00:00+02:00,Validated,PT15M,127.281,-219.952,1.45,135.88,70.0,,137.34,137.34
2023-06-21T23:15:00+02:00,Validated,PT15M,137.551,-134.53,0.0,135.68,70.0,,135.68,135.68
2023-06-21T23:30:00+02:00,Validated,PT15M,1.152,-8.642,0.0,227.82,70.0,,227.82,227.82
2023-06-21T23:45:00+02:00,Validated,PT15M,19.554,-31.048,0.0,136.65,75.0,,136.65,136.65
2023-06-22T00:00:00+02:00,Validated,PT15M,124.561,-219.507,1.34,178.73,75.0,,180.08,180.08
2023-06-22T00:15:00+02:00,Validated,PT15M,169.135,-145.075,0.0,270.15,72.25,,270.15,270.15
2023-06-22T00:30:00+02:00,Validated,PT15M,160.643,-176.374,2.06,221.33,75.0,,223.39,223.39
2023-06-22T00:45:00+02:00,Validated,PT15M,152.479,-154.687,2.22,221.33,73.79,,223.55,223.55
2023-06-22T01:00:00+02:00,Validated,PT15M,262.046,-283.137,4.96,221.33,75.0,,226.29,226.29
2023-06-22T01:15:00+02:00,Validated,PT15M,199.488,-197.326,6.82,221.33,54.6,,228.15,228.15
2023-06-22T01:30:00+02:00,Validated,PT15M,136.815,-128.878,0.0,278.0,52.85,,278.0,278.0
2023-06-22T01:45:00+02:00,Validated,PT15M,119.429,-134.513,0.0,152.07,52.9,,152.07,152.07
2023-06-22T02:00:00+02:00,Validated,PT15M,102.96,-123.355,0.0,234.35,54.6,,234.35,234.35
2023-06-22T02:15:00+02:00,Validated,PT15M,40.633,-51.405,0.0,141.22,54.35,,141.22,141.22
2023-06-22T02:30:00+02:00,Validated,PT15M,34.598,-48.018,0.0,141.22,54.6,,141.22,141.22
2023-06-22T02:45:00+02:00,Validated,PT15M,2.22,2.982,0.0,141.22,50.29,,50.29,50.29
2023-06-22T03:00:00+02:00,Validated,PT15M,58.257,-100.476,0.0,141.22,51.5,,141.22,141.22
2023-06-22T03:15:00+02:00,Validated,PT15M,45.434,-59.849,0.0,141.22,54.6,,141.22,141.22
2023-06-22T03:30:00+02:00,Validated,PT15M,28.497,-36.637,0.0,141.22,54.6,,141.22,141.22
2023-06-22T03:45:00+02:00,Validated,PT15M,12.035,-11.322,0.0,141.22,51.56,,141.22,141.22
2023-06-22T04:00:00+02:00,Validated,PT15M,50.774,-73.248,0.0,149.12,52.13,,149.12,149.12
2023-06-22T04:15:00+02:00,Validated,PT15M,18.273,-27.894,0.0,141.22,54.6,,141.22,141.22
2023-06-22T04:30:00+02:00,Validated,PT15M,52.763,-66.879,0.0,141.22,54.6,,141.22,141.22
2023-06-22T04:45:00+02:00,Validated,PT15M,125.193,-134.804,0.0,141.22,54.6,,141.22,141.22
2023-06-22T05:00:00+02:00,Validated,PT15M,50.673,-64.218,0.0,141.22,54.17,,141.22,141.22
2023-06-22T05:15:00+02:00,Validated,PT15M,49.579,-58.857,0.0,141.22,54.6,,141.22,141.22
2023-06-22T05:30:00+02:00,Validated,PT15M,35.341,-41.462,0.0,141.22,54.41,,141.22,141.22
2023-06-22T05:45:00+02:00,Validated,PT15M,77.863,-80.457,0.0,141.22,54.12,,141.22,141.22
2023-06-22T06:00:00+02:00,Validated,PT15M,-10.621,-2.804,0.0,141.22,49.09,,141.22,141.22
2023-06-22T06:15:00+02:00,Validated,PT15M,57.296,-65.051,0.0,141.22,54.6,,141.22,141.22
2023-06-22T06:30:00+02:00,Validated,PT15M,71.379,-82.939,0.0,141.22,49.6,,141.22,141.22
2023-06-22T06:45:00+02:00,Validated,PT15M,85.221,-82.787,0.0,136.22,49.15,,136.22,136.22
2023-06-22T07:00:00+02:00,Validated,PT15M,8.674,-34.544,0.0,136.55,48.58,,136.55,136.55
2023-06-22T07:15:00+02:00,Validated,PT15M,54.207,-71.356,0.0,136.22,49.6,,136.22,136.22
2023-06-22T07:30:00+02:00,Validated,PT15M,169.227,-185.534,1.41,139.34,49.6,,140.75,140.75
2023-06-22T07:45:00+02:00,Validated,PT15M,95.292,-104.045,0.0,221.33,49.6,,221.33,221.33
2023-06-22T08:00:00+02:00,Validated,PT15M,135.746,-166.341,1.4,221.33,49.6,,222.73,222.73
2023-06-22T08:15:00+02:00,Validated,PT15M,23.273,-35.429,0.0,221.33,49.6,,221.33,221.33
2023-06-22T08:30:00+02:00,Validated,PT15M,-40.488,30.22,0.0,188.2,52.0,,52.0,52.0
2023-06-22T08:45:00+02:00,Validated,PT15M,-158.347,153.999,0.81,188.97,54.6,,53.79,53.79
2023-06-22T09:00:00+02:00,Validated,PT15M,-148.827,133.918,0.0,140.47,54.6,,54.6,54.6
2023-06-22T09:15:00+02:00,Validated,PT15M,-140.95,137.638,0.0,140.12,49.6,,49.6,49.6
2023-06-22T09:30:00+02:00,Validated,PT15M,-48.755,33.282,0.0,140.12,49.6,,49.6,49.6
2023-06-22T09:45:00+02:00,Validated,PT15M,3.803,1.749,0.0,139.88,53.1,,53.1,53.1
2023-06-22T10:00:00+02:00,Validated,PT15M,189.553,-223.616,1.11,157.47,54.52,,158.58,158.58
2023-06-22T10:15:00+02:00,Validated,PT15M,162.727,-182.825,3.64,234.35,53.53,,237.99,237.99
2023-06-22T10:30:00+02:00,Validated,PT15M,212.661,-243.955,4.57,221.33,50.0,,225.9,225.9
2023-06-22T10:45:00+02:00,Validated,PT15M,330.685,-380.752,19.19,221.33,54.6,,240.52,240.52
2023-06-22T11:00:00+02:00,Validated,PT15M,470.426,-451.217,66.48,221.33,55.0,,287.81,287.81
2023-06-22T11:15:00+02:00,Validated,PT15M,404.747,-425.574,81.38,221.33,55.0,,302.71,302.71
2023-06-22T11:30:00+02:00,Validated,PT15M,478.994,-504.357,92.32,234.35,55.0,,326.67,326.67
2023-06-22T11:45:00+02:00,Validated,PT15M,454.407,-438.402,103.9,221.33,52.9,,325.23,325.23
2023-06-22T12:00:00+02:00,Validated,PT15M,165.417,-167.811,16.88,221.33,54.89,,238.21,238.21
2023-06-22T12:15:00+02:00,Validated,PT15M,7.257,-17.322,0.0,272.77,50.0,,272.77,272.77
2023-06-22T12:30:00+02:00,Validated,PT15M,-17.471,0.152,0.0,294.76,53.98,,53.98,53.98
2023-06-22T12:45:00+02:00,Validated,PT15M,-78.09,89.393,0.0,240.06,50.23,,50.23,50.23
2023-06-22T13:00:00+02:00,Validated,PT15M,-131.682,114.907,0.0,122.26,50.9,,50.9,50.9
2023-06-22T13:15:00+02:00,Validated,PT15M,-266.234,278.533,3.98,122.26,51.52,,47.54,47.54
2023-06-22T13:30:00+02:00,Validated,PT15M,-174.567,161.414,3.81,122.26,-65.0,,-68.81,-68.81
2023-06-22T13:45:00+02:00,Validated,PT15M,22.321,-32.771,0.0,122.4,55.0,,122.4,122.4
2023-06-22T14:00:00+02:00,Validated,PT15M,68.214,-72.032,0.0,122.37,55.0,,122.37,122.37
2023-06-22T14:15:00+02:00,Validated,PT15M,-37.331,28.543,0.0,122.5,55.0,,55.0,55.0
2023-06-22T14:30:00+02:00,Validated,PT15M,-111.096,106.432,0.0,122.5,55.0,,55.0,55.0
2023-06-22T14:45:00+02:00,Validated,PT15M,-73.248,63.743,0.0,122.5,55.0,,55.0,55.0
2023-06-22T15:00:00+02:00,Validated,PT15M,135.543,-207.342,1.57,135.02,55.0,,136.59,136.59
2023-06-22T15:15:00+02:00,Validated,PT15M,26.569,-30.466,0.0,122.5,55.0,,122.5,122.5
2023-06-22T15:30:00+02:00,Validated,PT15M,-21.92,11.628,0.0,122.5,55.0,,55.0,55.0
2023-06-22T15:45:00+02:00,Validated,PT15M,-17.222,-9.268,0.0,122.5,50.91,,122.5,122.5
2023-06-22T16:00:00+02:00,Validated,PT15M,45.371,-27.66,0.0,126.91,55.0,,126.91,126.91
2023-06-22T16:15:00+02:00,Validated,PT15M,110.874,-110.823,0.0,122.5,55.0,,122.5,122.5
2023-06-22T16:30:00+02:00,Validated,PT15M,102.812,-105.213,0.0,122.5,55.0,,122.5,122.5
2023-06-22T16:45:00+02:00,Validated,PT15M,102.249,-101.482,0.0,122.5,52.93,,122.5,122.5
2023-06-22T17:00:00+02:00,Validated,PT15M,19.687,-40.906,0.0,124.42,51.56,,124.42,124.42
2023-06-22T17:15:00+02:00,Validated,PT15M,44.042,-52.399,0.0,124.42,54.99,,124.42,124.42
2023-06-22T17:30:00+02:00,Validated,PT15M,106.804,-138.408,0.0,149.61,55.0,,149.61,149.61
2023-06-22T17:45:00+02:00,Validated,PT15M,55.497,-32.262,0.0,235.0,55.0,,235.0,235.0
2023-06-22T18:00:00+02:00,Validated,PT15M,-118.351,87.274,0.0,137.3,54.91,,54.91,54.91
2023-06-22T18:15:00+02:00,Validated,PT15M,9.635,-25.26,0.0,137.3,55.0,,137.3,137.3
2023-06-22T18:30:00+02:00,Validated,PT15M,-29.978,23.396,0.0,137.3,52.71,,52.71,52.71
2023-06-22T18:45:00+02:00,Validated,PT15M,62.507,-105.903,0.0,139.33,55.0,,139.33,139.33
2023-06-22T19:00:00+02:00,Validated,PT15M,63.26,-39.299,0.0,173.07,54.39,,173.07,173.07
2023-06-22T19:15:00+02:00,Validated,PT15M,33.42,-33.451,0.0,159.19,55.0,,159.19,159.19
2023-06-22T19:30:00+02:00,Validated,PT15M,57.778,-81.784,0.0,157.9,54.95,,157.9,157.9
2023-06-22T19:45:00+02:00,Validated,PT15M,42.988,-72.441,0.0,177.1,54.58,,177.1,177.1
2023-06-22T20:00:00+02:00,Validated,PT15M,47.956,-46.975,0.0,155.11,55.0,,155.11,155.11
2023-06-22T20:15:00+02:00,Validated,PT15M,-23.128,19.993,0.0,155.11,55.0,,55.0,55.0
2023-06-22T20:30:00+02:00,Validated,PT15M,35.042,-49.717,0.0,155.11,55.0,,155.11,155.11
2023-06-22T20:45:00+02:00,Validated,PT15M,-36.121,38.426,0.0,155.11,54.75,,54.75,54.75
2023-06-22T21:00:00+02:00,Validated,PT15M,-39.815,24.564,0.0,147.18,52.9,,52.9,52.9
2023-06-22T21:15:00+02:00,Validated,PT15M,-62.114,61.875,0.0,147.18,55.0,,55.0,55.0
2023-06-22T21:30:00+02:00,Validated,PT15M,-106.615,128.763,0.0,147.18,51.95,,51.95,51.95
2023-06-22T21:45:00+02:00,Validated,PT15M,-76.694,90.787,0.0,147.18,50.87,,50.87,50.87
2023-06-22T22:00:00+02:00,Validated,PT15M,-7.893,-11.123,0.0,134.34,52.69,,134.34,134.34
2023-06-22T22:15:00+02:00,Validated,PT15M,16.119,-18.115,0.0,129.34,50.0,,129.34,129.34
2023-06-22T22:30:00+02:00,Validated,PT15M,90.15,-94.691,0.0,117.81,50.0,,117.81,117.81
2023-06-22T22:45:00+02:00,Validated,PT15M,34.008,-33.64,0.0,117.5,50.0,,117.5,117.5
2023-06-22T23:00:00+02:00,Validated,PT15M,34.933,-35.026,0.0,121.84,49.96,,121.84,121.84
2023-06-22T23:15:00+02:00,Validated,PT15M,13.82,-22.992,0.0,120.76,49.96,,120.76,120.76
2023-06-22T23:30:00+02:00,Validated,PT15M,-26.831,51.475,0.0,119.7,14.16,,14.16,14.16
2023-06-22T23:45:00+02:00,Validated,PT15M,25.493,-1.058,0.0,119.49,49.98,,119.49,119.49
2023-06-23T00:00:00+02:00,Validated,PT15M,-85.004,57.582,0.0,113.15,68.15,,68.15,68.15
2023-06-23T00:15:00+02:00,Validated,PT15M,-19.186,22.323,0.0,113.15,68.15,,68.15,68.15
2023-06-23T00:30:00+02:00,Validated,PT15M,-8.622,4.627,0.0,113.15,68.15,,68.15,68.15
2023-06-23T00:45:00+02:00,Validated,PT15M,-55.5,57.972,0.0,113.15,68.15,,68.15,68.15
2023-06-23T01:00:00+02:00,Validated,PT15M,-58.006,28.074,0.0,121.99,68.15,,68.15,68.15
2023-06-23T01:15:00+02:00,Validated,PT15M,-17.452,4.571,0.0,119.23,68.15,,68.15,68.15
2023-06-23T01:30:00+02:00,Validated,PT15M,-23.79,9.405,0.0,114.21,68.15,,68.15,68.15
2023-06-23T01:45:00+02:00,Validated,PT15M,-110.887,103.527,0.0,118.15,68.07,,68.07,68.07
2023-06-23T02:00:00+02:00,Validated,PT15M,-22.215,-34.67,0.0,166.52,0.0,,166.52,166.52
2023-06-23T02:15:00+02:00,Validated,PT15M,-29.003,10.809,0.0,118.15,68.15,,68.15,68.15
2023-06-23T02:30:00+02:00,Validated,PT15M,31.415,-46.636,0.0,118.15,68.15,,118.15,118.15
2023-06-23T02:45:00+02:00,Validated,PT15M,5.748,-27.636,0.0,121.95,68.15,,121.95,121.95
2023-06-23T03:00:00+02:00,Validated,PT15M,44.606,-59.932,0.0,120.17,73.15,,120.17,120.17
2023-06-23T03:15:00+02:00,Validated,PT15M,36.662,-57.057,0.0,120.06,73.15,,120.06,120.06
2023-06-23T03:30:00+02:00,Validated,PT15M,56.716,-67.981,0.0,128.78,73.15,,128.78,128.78
2023-06-23T03:45:00+02:00,Validated,PT15M,22.693,-43.052,0.0,119.51,73.15,,119.51,119.51
2023-06-23T04:00:00+02:00,Validated,PT15M,17.187,-33.297,0.0,123.33,68.15,,123.33,123.33
2023-06-23T04:15:00+02:00,Validated,PT15M,1.768,-28.942,0.0,139.29,68.15,,139.29,139.29
2023-06-23T04:30:00+02:00,Validated,PT15M,32.375,-44.909,0.0,136.45,68.15,,136.45,136.45
2023-06-23T04:45:00+02:00,Validated,PT15M,51.748,-74.097,0.0,137.31,68.15,,137.31,137.31
2023-06-23T05:00:00+02:00,Validated,PT15M,76.17,-73.764,0.0,138.6,68.15,,138.6,138.6
2023-06-23T05:15:00+02:00,Validated,PT15M,20.197,-19.272,0.0,128.4,68.15,,128.4,128.4
2023-06-23T05:30:00+02:00,Validated,PT15M,68.401,-83.761,0.0,120.47,73.15,,120.47,120.47
2023-06-23T05:45:00+02:00,Validated,PT15M,96.148,-106.365,0.0,126.91,73.15,,126.91,126.91
2023-06-23T06:00:00+02:00,Validated,PT15M,-108.158,90.078,0.0,140.0,68.04,,68.04,68.04
2023-06-23T06:15:00+02:00,Validated,PT15M,-28.103,7.256,0.0,146.05,70.76,,70.76,70.76
2023-06-23T06:30:00+02:00,Validated,PT15M,-11.752,-6.816,0.0,145.75,68.15,,145.75,145.75
2023-06-23T06:45:00+02:00,Validated,PT15M,39.134,-36.399,0.0,161.6,68.15,,161.6,161.6
2023-06-23T07:00:00+02:00,Validated,PT15M,102.3,-151.075,0.83,189.81,68.15,,190.64,190.64
2023-06-23T07:15:00+02:00,Validated,PT15M,25.66,-43.007,0.0,136.12,68.15,,136.12,136.12
2023-06-23T07:30:00+02:00,Validated,PT15M,34.583,-67.803,0.0,151.53,68.15,,151.53,151.53
2023-06-23T07:45:00+02:00,Validated,PT15M,-6.6,-6.805,0.0,140.19,73.15,,140.19,140.19
2023-06-23T08:00:00+02:00,Validated,PT15M,91.919,-176.653,0.61,249.54,55.7,,250.14,250.14
2023-06-23T08:15:00+02:00,Validated,PT15M,12.265,-25.342,0.0,252.14,65.02,,252.14,252.14
2023-06-23T08:30:00+02:00,Validated,PT15M,-41.499,28.206,0.0,158.76,73.15,,73.15,73.15
2023-06-23T08:45:00+02:00,Validated,PT15M,-56.094,45.383,0.0,158.76,71.32,,71.32,71.32
2023-06-23T09:00:00+02:00,Validated,PT15M,53.22,-86.771,0.0,217.03,55.7,,217.03,217.03
2023-06-23T09:15:00+02:00,Validated,PT15M,-7.206,-10.116,0.0,151.9,58.67,,151.9,151.9
2023-06-23T09:30:00+02:00,Validated,PT15M,-12.275,9.21,0.0,151.9,60.69,,60.69,60.69
2023-06-23T09:45:00+02:00,Validated,PT15M,-20.004,20.659,0.0,151.9,60.51,,60.51,60.51
2023-06-23T10:00:00+02:00,Validated,PT15M,5.874,-15.87,0.0,151.9,59.15,,151.9,151.9
2023-06-23T10:15:00+02:00,Validated,PT15M,-40.087,40.974,0.0,151.9,57.73,,57.73,57.73
2023-06-23T10:30:00+02:00,Validated,PT15M,-2.955,-15.17,0.0,151.9,58.25,,151.9,151.9
2023-06-23T10:45:00+02:00,Validated,PT15M,-55.425,89.878,0.0,151.9,29.36,,29.36,29.36
2023-06-23T11:00:00+02:00,Validated,PT15M,27.205,-31.058,0.0,162.58,56.57,,162.58,162.58
2023-06-23T11:15:00+02:00,Validated,PT15M,-20.652,20.73,0.0,151.9,55.7,,55.7,55.7
2023-06-23T11:30:00+02:00,Validated,PT15M,83.862,-77.427,0.0,151.9,55.7,,151.9,151.9
2023-06-23T11:45:00+02:00,Validated,PT15M,6.727,0.079,0.0,151.9,54.76,,54.76,54.76
2023-06-23T12:00:00+02:00,Validated,PT15M,110.228,-96.027,0.0,151.9,48.12,,151.9,151.9
2023-06-23T12:15:00+02:00,Validated,PT15M,35.086,-41.061,0.0,151.9,48.76,,151.9,151.9
2023-06-23T12:30:00+02:00,Validated,PT15M,-23.586,18.581,0.0,151.9,54.98,,54.98,54.98
2023-06-23T12:45:00+02:00,Validated,PT15M,54.306,-54.272,0.0,151.9,43.3,,151.9,151.9
2023-06-23T13:00:00+02:00,Validated,PT15M,79.374,-128.379,0.0,186.06,-22.24,,186.06,186.06
2023-06-23T13:15:00+02:00,Validated,PT15M,182.913,-147.986,0.0,192.0,-139.39,,192.0,192.0
2023-06-23T13:30:00+02:00,Validated,PT15M,-46.663,12.152,0.0,156.27,-102.27,,-102.27,-102.27
2023-06-23T13:45:00+02:00,Validated,PT15M,115.511,-115.241,0.0,151.9,55.69,,151.9,151.9
2023-06-23T14:00:00+02:00,Validated,PT15M,-29.945,24.795,0.0,151.9,-219.92,,-219.92,-219.92
2023-06-23T14:15:00+02:00,Validated,PT15M,20.584,-12.329,0.0,152.37,55.7,,152.37,152.37
2023-06-23T14:30:00+02:00,Validated,PT15M,34.169,-37.092,0.0,151.9,55.7,,151.9,151.9
2023-06-23T14:45:00+02:00,Validated,PT15M,83.265,-87.365,0.0,146.9,54.05,,146.9,146.9
2023-06-23T15:00:00+02:00,Validated,PT15M,-93.322,83.006,0.0,146.9,-233.26,,-233.26,-233.26
2023-06-23T15:15:00+02:00,Validated,PT15M,-19.3,21.711,0.0,151.9,-6.24,,-6.24,-6.24
2023-06-23T15:30:00+02:00,Validated,PT15M,81.014,-91.209,0.0,151.9,53.41,,151.9,151.9
